"","dataset_origin","subject","activity","measure","mean"
"1922","TRAIN","16","LAYING","body_acceleration_mean_frequency-x",0.980213187428571
"1923","TRAIN","16","LAYING","body_acceleration_mean_frequency-y",0.963635575142857
"1924","TRAIN","16","LAYING","body_acceleration_mean_frequency-z",0.974580069142857
"1925","TRAIN","16","LAYING","body_acceleration_mean_time-x",0.274227162571429
"1926","TRAIN","16","LAYING","body_acceleration_mean_time-y",0.0168827330294286
"1927","TRAIN","16","LAYING","body_acceleration_mean_time-z",0.107310493242857
"1928","TRAIN","16","LAYING","body_acceleration_standard_deviation_frequency-x",0.971409075142857
"1929","TRAIN","16","LAYING","body_acceleration_standard_deviation_frequency-y",0.937083636714286
"1930","TRAIN","16","LAYING","body_acceleration_standard_deviation_frequency-z",0.962524372714286
"1931","TRAIN","16","LAYING","body_acceleration_standard_deviation_time-x",0.973691429428571
"1932","TRAIN","16","LAYING","body_acceleration_standard_deviation_time-y",0.943061150285714
"1933","TRAIN","16","LAYING","body_acceleration_standard_deviation_time-z",0.965490276285714
"1934","TRAIN","16","LAYING","body_body_acceleration_jerk_magnitude_average_frequency",0.375141492208571
"1935","TRAIN","16","LAYING","body_body_acceleration_jerk_magnitude_mean_frequency",0.987514525142857
"1936","TRAIN","16","LAYING","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.98724716
"1937","TRAIN","16","LAYING","body_body_gyroscope_jerk_magnitude_average_frequency",0.194610317070143
"1938","TRAIN","16","LAYING","body_body_gyroscope_jerk_magnitude_mean_frequency",0.988695277714286
"1939","TRAIN","16","LAYING","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.988058401142857
"1940","TRAIN","16","LAYING","body_body_gyroscope_magnitude_average_frequency",0.1897957908
"1941","TRAIN","16","LAYING","body_body_gyroscope_magnitude_mean_frequency",0.970249638857143
"1942","TRAIN","16","LAYING","body_body_gyroscope_magnitude_standard_deviation_frequency",0.958975084
"1943","TRAIN","16","LAYING","body_gyroscope_average_frequency-x",0.183966041448571
"1944","TRAIN","16","LAYING","body_gyroscope_average_frequency-y",0.285808578114286
"1945","TRAIN","16","LAYING","body_gyroscope_average_frequency-z",0.146978769038714
"1946","TRAIN","16","LAYING","body_gyroscope_jerk_magnitude_mean_time",0.990839526285714
"1947","TRAIN","16","LAYING","body_gyroscope_jerk_magnitude_standard_deviation_time",0.988212425428571
"1948","TRAIN","16","LAYING","body_gyroscope_jerk_mean_time-x",0.1022095722
"1949","TRAIN","16","LAYING","body_gyroscope_jerk_mean_time-y",0.0367673222557143
"1950","TRAIN","16","LAYING","body_gyroscope_jerk_mean_time-z",0.0576790435142857
"1951","TRAIN","16","LAYING","body_gyroscope_jerk_standard_deviation_time-x",0.985835459428571
"1952","TRAIN","16","LAYING","body_gyroscope_jerk_standard_deviation_time-y",0.989046576
"1953","TRAIN","16","LAYING","body_gyroscope_jerk_standard_deviation_time-z",0.994465157714286
"1954","TRAIN","16","LAYING","body_gyroscope_magnitude_mean_time",0.951777099571429
"1955","TRAIN","16","LAYING","body_gyroscope_magnitude_standard_deviation_time",0.959020036285714
"1956","TRAIN","16","LAYING","body_gyroscope_mean_frequency-x",0.975892407428571
"1957","TRAIN","16","LAYING","body_gyroscope_mean_frequency-y",0.976092920571429
"1958","TRAIN","16","LAYING","body_gyroscope_mean_frequency-z",0.985957788
"1959","TRAIN","16","LAYING","body_gyroscope_mean_time-x",0.0408791278571429
"1960","TRAIN","16","LAYING","body_gyroscope_mean_time-y",0.113675060885714
"1961","TRAIN","16","LAYING","body_gyroscope_mean_time-z",0.100308238485714
"1962","TRAIN","16","LAYING","body_gyroscope_standard_deviation_frequency-x",0.977509583571429
"1963","TRAIN","16","LAYING","body_gyroscope_standard_deviation_frequency-y",0.968135251857143
"1964","TRAIN","16","LAYING","body_gyroscope_standard_deviation_frequency-z",0.985730995857143
"1965","TRAIN","16","LAYING","body_gyroscope_standard_deviation_time-x",0.977010769857143
"1966","TRAIN","16","LAYING","body_gyroscope_standard_deviation_time-y",0.970747514
"1967","TRAIN","16","LAYING","body_gyroscope_standard_deviation_time-z",0.984781484857143
"1968","TRAIN","16","LAYING","gravity_acceleration_magnitude_mean_time",0.961834634857143
"1969","TRAIN","16","LAYING","gravity_acceleration_magnitude_standard_deviation_time",0.957895927714286
"1970","TRAIN","16","LAYING","gravity_acceleration_mean_time-x",0.206783742242857
"1971","TRAIN","16","LAYING","gravity_acceleration_mean_time-y",0.440669898
"1972","TRAIN","16","LAYING","gravity_acceleration_mean_time-z",0.893884468571429
"1973","TRAIN","16","LAYING","gravity_acceleration_standard_deviation_time-x",0.963761977857143
"1974","TRAIN","16","LAYING","gravity_acceleration_standard_deviation_time-y",0.966087103857143
"1975","TRAIN","16","LAYING","gravity_acceleration_standard_deviation_time-z",0.967886002
"1976","TRAIN","16","SITTING","body_acceleration_average_frequency-x",0.159408916434783
"1977","TRAIN","16","SITTING","body_acceleration_average_frequency-y",0.227913348166667
"1978","TRAIN","16","SITTING","body_acceleration_average_frequency-z",0.260912883275362
"1979","TRAIN","16","SITTING","body_acceleration_jerk_average_frequency-x",0.224953128289855
"1980","TRAIN","16","SITTING","body_acceleration_jerk_average_frequency-y",0.174194319705797
"1981","TRAIN","16","SITTING","body_acceleration_jerk_average_frequency-z",0.176591759711594
"1982","TRAIN","16","SITTING","body_acceleration_jerk_magnitude_mean_time",0.987472699130435
"1983","TRAIN","16","SITTING","body_acceleration_jerk_magnitude_standard_deviation_time",0.983615334057971
"1984","TRAIN","16","SITTING","body_acceleration_jerk_mean_frequency-x",0.990964251304348
"1985","TRAIN","16","SITTING","body_acceleration_jerk_mean_frequency-y",0.981752167391304
"1986","TRAIN","16","SITTING","body_acceleration_jerk_mean_frequency-z",0.981178036811594
"1987","TRAIN","16","SITTING","body_acceleration_jerk_mean_time-x",0.0770725044927536
"1988","TRAIN","16","SITTING","body_acceleration_jerk_mean_time-y",0.0260169903050725
"1989","TRAIN","16","SITTING","body_acceleration_jerk_mean_time-z",0.0235202493330435
"1990","TRAIN","16","SITTING","body_acceleration_jerk_standard_deviation_frequency-x",0.991567867681159
"1991","TRAIN","16","SITTING","body_acceleration_jerk_standard_deviation_frequency-y",0.983230774492754
"1992","TRAIN","16","SITTING","body_acceleration_jerk_standard_deviation_frequency-z",0.984362469130435
"1993","TRAIN","16","SITTING","body_acceleration_jerk_standard_deviation_time-x",0.990861134782609
"1994","TRAIN","16","SITTING","body_acceleration_jerk_standard_deviation_time-y",0.981800970724638
"1995","TRAIN","16","SITTING","body_acceleration_jerk_standard_deviation_time-z",0.983487212898551
"1996","TRAIN","16","SITTING","body_acceleration_magnitude_average_frequency",0.373165666130435
"1997","TRAIN","16","SITTING","body_acceleration_magnitude_mean_frequency",0.958335480724638
"1998","TRAIN","16","SITTING","body_acceleration_magnitude_mean_time",0.961879680724638
"1999","TRAIN","16","SITTING","body_acceleration_magnitude_standard_deviation_frequency",0.942588250115942
"2000","TRAIN","16","SITTING","body_acceleration_magnitude_standard_deviation_time",0.941051236086957
"2001","TRAIN","16","SITTING","body_acceleration_mean_frequency-x",0.987043828985507
"2002","TRAIN","16","SITTING","body_acceleration_mean_frequency-y",0.961456685507246
"2003","TRAIN","16","SITTING","body_acceleration_mean_frequency-z",0.959552230434783
"2004","TRAIN","16","SITTING","body_acceleration_mean_time-x",0.280768574492754
"2005","TRAIN","16","SITTING","body_acceleration_mean_time-y",0.0214699540246377
"2006","TRAIN","16","SITTING","body_acceleration_mean_time-z",0.105922356884058
"2007","TRAIN","16","SITTING","body_acceleration_standard_deviation_frequency-x",0.986892418405797
"2008","TRAIN","16","SITTING","body_acceleration_standard_deviation_frequency-y",0.949829260434783
"2009","TRAIN","16","SITTING","body_acceleration_standard_deviation_frequency-z",0.934652146521739
"2010","TRAIN","16","SITTING","body_acceleration_standard_deviation_time-x",0.986825605362319
"2011","TRAIN","16","SITTING","body_acceleration_standard_deviation_time-y",0.951607872463768
"2012","TRAIN","16","SITTING","body_acceleration_standard_deviation_time-z",0.939672247101449
"2013","TRAIN","16","SITTING","body_body_acceleration_jerk_magnitude_average_frequency",0.390092434246377
"2014","TRAIN","16","SITTING","body_body_acceleration_jerk_magnitude_mean_frequency",0.983968635942029
"2015","TRAIN","16","SITTING","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.982190554782609
"2016","TRAIN","16","SITTING","body_body_gyroscope_jerk_magnitude_average_frequency",0.344093242746377
"2017","TRAIN","16","SITTING","body_body_gyroscope_jerk_magnitude_mean_frequency",0.989363136376812
"2018","TRAIN","16","SITTING","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.987506348985507
"2019","TRAIN","16","SITTING","body_body_gyroscope_magnitude_average_frequency",0.229133590736232
"2020","TRAIN","16","SITTING","body_body_gyroscope_magnitude_mean_frequency",0.954060994347826
"2021","TRAIN","16","SITTING","body_body_gyroscope_magnitude_standard_deviation_frequency",0.938863215072464
"2022","TRAIN","16","SITTING","body_gyroscope_average_frequency-x",0.206976511086232
"2023","TRAIN","16","SITTING","body_gyroscope_average_frequency-y",0.213075860428986
"2024","TRAIN","16","SITTING","body_gyroscope_average_frequency-z",0.265142102608696
"2025","TRAIN","16","SITTING","body_gyroscope_jerk_magnitude_mean_time",0.992444606231884
"2026","TRAIN","16","SITTING","body_gyroscope_jerk_magnitude_standard_deviation_time",0.988261252608696
"2027","TRAIN","16","SITTING","body_gyroscope_jerk_mean_time-x",0.0957204520289855
"2028","TRAIN","16","SITTING","body_gyroscope_jerk_mean_time-y",0.0527623438782609
"2029","TRAIN","16","SITTING","body_gyroscope_jerk_mean_time-z",0.0654928998753623
"2030","TRAIN","16","SITTING","body_gyroscope_jerk_standard_deviation_time-x",0.98958327942029
"2031","TRAIN","16","SITTING","body_gyroscope_jerk_standard_deviation_time-y",0.990621793333333
"2032","TRAIN","16","SITTING","body_gyroscope_jerk_standard_deviation_time-z",0.988364321449275
"2033","TRAIN","16","SITTING","body_gyroscope_magnitude_mean_time",0.946417382463768
"2034","TRAIN","16","SITTING","body_gyroscope_magnitude_standard_deviation_time",0.937942404637681
"2035","TRAIN","16","SITTING","body_gyroscope_mean_frequency-x",0.978632856956522
"2036","TRAIN","16","SITTING","body_gyroscope_mean_frequency-y",0.96679600173913
"2037","TRAIN","16","SITTING","body_gyroscope_mean_frequency-z",0.960058264057971
"2038","TRAIN","16","SITTING","body_gyroscope_mean_time-x",0.0416364540826087
"2039","TRAIN","16","SITTING","body_gyroscope_mean_time-y",0.111011231043478
"2040","TRAIN","16","SITTING","body_gyroscope_mean_time-z",0.0977867269594203
"2041","TRAIN","16","SITTING","body_gyroscope_standard_deviation_frequency-x",0.982057861449275
"2042","TRAIN","16","SITTING","body_gyroscope_standard_deviation_frequency-y",0.954343752463768
"2043","TRAIN","16","SITTING","body_gyroscope_standard_deviation_frequency-z",0.964270052318841
"2044","TRAIN","16","SITTING","body_gyroscope_standard_deviation_time-x",0.981037373333333
"2045","TRAIN","16","SITTING","body_gyroscope_standard_deviation_time-y",0.958336595507246
"2046","TRAIN","16","SITTING","body_gyroscope_standard_deviation_time-z",0.960287831304348
"2047","TRAIN","16","SITTING","gravity_acceleration_magnitude_mean_time",0.961879680724638
"2048","TRAIN","16","SITTING","gravity_acceleration_magnitude_standard_deviation_time",0.941051236086957
"2049","TRAIN","16","SITTING","gravity_acceleration_mean_time-x",0.942457377971014
"2050","TRAIN","16","SITTING","gravity_acceleration_mean_time-y",0.0998130577681159
"2051","TRAIN","16","SITTING","gravity_acceleration_mean_time-z",0.186826159113043
"2052","TRAIN","16","SITTING","gravity_acceleration_standard_deviation_time-x",0.980158243333333
"2053","TRAIN","16","SITTING","gravity_acceleration_standard_deviation_time-y",0.968023206956522
"2054","TRAIN","16","SITTING","gravity_acceleration_standard_deviation_time-z",0.946516397362319
"2055","TRAIN","16","STANDING","body_acceleration_average_frequency-x",0.134705934671795
"2056","TRAIN","16","STANDING","body_acceleration_average_frequency-y",0.225830483890256
"2057","TRAIN","16","STANDING","body_acceleration_average_frequency-z",0.259113012061538
"2058","TRAIN","16","STANDING","body_acceleration_jerk_average_frequency-x",0.287324036948718
"2059","TRAIN","16","STANDING","body_acceleration_jerk_average_frequency-y",0.172672377533462
"2060","TRAIN","16","STANDING","body_acceleration_jerk_average_frequency-z",0.176094048224359
"2061","TRAIN","16","STANDING","body_acceleration_jerk_magnitude_mean_time",0.989205231794872
"2062","TRAIN","16","STANDING","body_acceleration_jerk_magnitude_standard_deviation_time",0.986761550641026
"2063","TRAIN","16","STANDING","body_acceleration_jerk_mean_frequency-x",0.991038638974359
"2064","TRAIN","16","STANDING","body_acceleration_jerk_mean_frequency-y",0.982425403974359
"2065","TRAIN","16","STANDING","body_acceleration_jerk_mean_frequency-z",0.986091891538462
"2066","TRAIN","16","STANDING","body_acceleration_jerk_mean_time-x",0.0740413453076923
"2067","TRAIN","16","STANDING","body_acceleration_jerk_mean_time-y",0.0170169621356282
"2068","TRAIN","16","STANDING","body_acceleration_jerk_mean_time-z",0.018785220330641
"2069","TRAIN","16","STANDING","body_acceleration_jerk_standard_deviation_frequency-x",0.991847149615385
"2070","TRAIN","16","STANDING","body_acceleration_jerk_standard_deviation_frequency-y",0.984236462179487
"2071","TRAIN","16","STANDING","body_acceleration_jerk_standard_deviation_frequency-z",0.98865796025641
"2072","TRAIN","16","STANDING","body_acceleration_jerk_standard_deviation_time-x",0.991026497435897
"2073","TRAIN","16","STANDING","body_acceleration_jerk_standard_deviation_time-y",0.98262195474359
"2074","TRAIN","16","STANDING","body_acceleration_jerk_standard_deviation_time-z",0.988073825641026
"2075","TRAIN","16","STANDING","body_acceleration_magnitude_average_frequency",0.318148865247436
"2076","TRAIN","16","STANDING","body_acceleration_magnitude_mean_frequency",0.971082558076923
"2077","TRAIN","16","STANDING","body_acceleration_magnitude_mean_time",0.969948825128205
"2078","TRAIN","16","STANDING","body_acceleration_magnitude_standard_deviation_frequency",0.957173571923077
"2079","TRAIN","16","STANDING","body_acceleration_magnitude_standard_deviation_time",0.95729449448718
"2080","TRAIN","16","STANDING","body_acceleration_mean_frequency-x",0.989427670897436
"2081","TRAIN","16","STANDING","body_acceleration_mean_frequency-y",0.96931401525641
"2082","TRAIN","16","STANDING","body_acceleration_mean_frequency-z",0.969999504230769
"2083","TRAIN","16","STANDING","body_acceleration_mean_time-x",0.283497402948718
"2084","TRAIN","16","STANDING","body_acceleration_mean_time-y",0.0195946281551282
"2085","TRAIN","16","STANDING","body_acceleration_mean_time-z",0.109055496897436
"2086","TRAIN","16","STANDING","body_acceleration_standard_deviation_frequency-x",0.989100620641026
"2087","TRAIN","16","STANDING","body_acceleration_standard_deviation_frequency-y",0.958174310128205
"2088","TRAIN","16","STANDING","body_acceleration_standard_deviation_frequency-z",0.948540267051282
"2089","TRAIN","16","STANDING","body_acceleration_standard_deviation_time-x",0.989076811794872
"2090","TRAIN","16","STANDING","body_acceleration_standard_deviation_time-y",0.960298267692308
"2091","TRAIN","16","STANDING","body_acceleration_standard_deviation_time-z",0.953468961666667
"2092","TRAIN","16","STANDING","body_body_acceleration_jerk_magnitude_average_frequency",0.374336635333333
"2093","TRAIN","16","STANDING","body_body_acceleration_jerk_magnitude_mean_frequency",0.986502687948718
"2094","TRAIN","16","STANDING","body_body_acceleration_jerk_magnitude_standard_deviation_frequency",0.985912716923077
"2095","TRAIN","16","STANDING","body_body_gyroscope_jerk_magnitude_average_frequency",0.303292856092308
"2096","TRAIN","16","STANDING","body_body_gyroscope_jerk_magnitude_mean_frequency",0.99117243
"2097","TRAIN","16","STANDING","body_body_gyroscope_jerk_magnitude_standard_deviation_frequency",0.990672800769231
"2098","TRAIN","16","STANDING","body_body_gyroscope_magnitude_average_frequency",0.282735797587179
"2099","TRAIN","16","STANDING","body_body_gyroscope_magnitude_mean_frequency",0.975448632179487
"2100","TRAIN","16","STANDING","body_body_gyroscope_magnitude_standard_deviation_frequency",0.963574736025641
"2101","TRAIN","16","STANDING","body_gyroscope_average_frequency-x",0.251137349189744
"2102","TRAIN","16","STANDING","body_gyroscope_average_frequency-y",0.297920577776923
"2103","TRAIN","16","STANDING","body_gyroscope_average_frequency-z",0.241660596820513
"2104","TRAIN","16","STANDING","body_gyroscope_jerk_magnitude_mean_time",0.992848576025641
"2105","TRAIN","16","STANDING","body_gyroscope_jerk_magnitude_standard_deviation_time",0.990809427435897
"2106","TRAIN","16","STANDING","body_gyroscope_jerk_mean_time-x",0.100107332602564
"2107","TRAIN","16","STANDING","body_gyroscope_jerk_mean_time-y",0.0424982241410256
"2108","TRAIN","16","STANDING","body_gyroscope_jerk_mean_time-z",0.0546051359948718
"2109","TRAIN","16","STANDING","body_gyroscope_jerk_standard_deviation_time-x",0.987102322692308
"2110","TRAIN","16","STANDING","body_gyroscope_jerk_standard_deviation_time-y",0.992589441153846
"2111","TRAIN","16","STANDING","body_gyroscope_jerk_standard_deviation_time-z",0.992698522948718
"2112","TRAIN","16","STANDING","body_gyroscope_magnitude_mean_time",0.972528178205128
"2113","TRAIN","16","STANDING","body_gyroscope_magnitude_standard_deviation_time",0.964105768461539
"2114","TRAIN","16","STANDING","body_gyroscope_mean_frequency-x",0.973157351666667
